Date,Open,High,Low,Close,Volume,Change
2020-09-25,9620,9635,9570,9610,312,
2020-09-28,9730,9735,9630,9725,239,0.01196670135275757
2020-09-29,9875,9905,9830,9830,3035,0.010796915167095023
2020-10-05,9810,9910,9780,9910,347,0.008138351983723258
2020-10-06,10005,10030,9910,9910,3190,0.0
2020-10-07,9900,10005,9850,9985,463,0.007568113017154321
2020-10-08,10100,10125,10035,10035,908,0.005007511266900355
2020-10-12,10110,10140,10035,10045,282,0.0009965122072745913
2020-10-13,10045,10140,10000,10140,185,0.009457441513190723
2020-10-14,10120,10120,10000,10000,472,-0.013806706114398382
2020-10-15,10000,10000,9870,9870,302,-0.013000000000000012
2020-10-16,9870,9870,9720,9785,347,-0.00861195542046611
2020-10-19,9830,9875,9790,9795,1633,0.0010219724067450642
2020-10-20,9800,9935,9735,9935,353,0.014293006636038719
2020-10-21,9985,9985,9865,9870,727,-0.006542526421741357
2020-10-22,9870,9870,9725,9780,265,-0.00911854103343468
2020-10-23,9750,9815,9725,9780,71,0.0
2020-10-26,9780,9780,9730,9730,41,-0.005112474437627856
2020-10-27,9700,9755,9700,9755,222,0.002569373072970116
2020-10-28,9750,9755,9710,9750,153,-0.0005125576627370565
2020-10-29,9620,9620,9530,9540,71,-0.021538461538461506
2020-10-30,9630,9630,9480,9480,16,-0.0062893081761006275
2020-11-02,9480,9565,9450,9555,1482,0.007911392405063333
2020-11-03,9685,9810,9685,9810,3,0.02668759811616961
2020-11-04,9895,9895,9820,9870,422,0.006116207951070374
2020-11-05,9965,10100,9965,10100,143,0.023302938196555267
2020-11-06,10215,10215,10175,10200,1283,0.00990099009900991
2020-11-09,10360,10470,10360,10385,873,0.01813725490196072
2020-11-10,10355,10375,10330,10350,658,-0.003370245546461259
2020-11-11,10395,10395,10385,10390,26,0.0038647342995168366
2020-11-12,10400,10400,10360,10360,224,-0.002887391722810384
2020-11-13,10275,10435,10275,10435,97,0.007239382239382142
2020-11-16,10525,10640,10515,10630,2633,0.01868711068519402
2020-11-17,10615,10615,10615,10615,45,-0.0014111006585136865
2020-11-18,10715,10715,10670,10675,105,0.005652378709373629
2020-11-19,10675,10820,10675,10820,2,0.013583138173302034
2020-11-20,10780,10800,10725,10790,562,-0.0027726432532347856
2020-11-23,11010,11040,10990,10990,325,0.01853568118628357
2020-11-24,11115,11145,11085,11085,342,0.008644222020018244
2020-11-25,11160,11195,10960,10995,670,-0.008119079837618393
2020-11-26,10990,11155,10990,11155,450,0.014552069122328426
2020-11-27,11110,11180,11085,11180,398,0.0022411474675032572
2020-11-30,11185,11185,10885,10885,5747,-0.026386404293381016
2020-12-01,11040,11135,10960,11135,2781,0.022967386311437687
2020-12-02,11235,11415,11200,11390,2469,0.022900763358778553
2020-12-03,11430,11440,11365,11430,915,0.0035118525021948788
2020-12-04,11605,11705,11545,11645,1802,0.018810148731408516
2020-12-07,11730,11745,11575,11680,4005,0.003005581794761625
2020-12-08,11690,11850,11655,11695,2566,0.0012842465753424293
2020-12-09,11785,11980,11785,11980,2111,0.024369388627618616
2020-12-10,11790,11920,11740,11845,4546,-0.011268781302170239
2020-12-11,11895,11900,11800,11875,1907,0.0025327142254114587
2020-12-14,11805,11895,11805,11865,3209,-0.0008421052631578663
2020-12-15,11795,11895,11775,11895,1620,0.0025284450063212116
2020-12-16,12015,12050,11975,12050,943,0.0130306851618327
2020-12-17,12085,12105,11930,12105,4335,0.004564315352697079
2020-12-18,12105,12105,11985,12030,3356,-0.006195786864931829
2020-12-21,11940,11955,11840,11910,1796,-0.009975062344139696
2020-12-22,11910,11910,11715,11735,1765,-0.014693534844668399
2020-12-23,11770,12460,11630,12310,2693,0.04899872177247544
2020-12-24,12420,12480,12245,12445,3523,0.010966693744922873
2020-12-28,12560,12880,12510,12585,10202,0.011249497790277285
2020-12-29,12795,13065,12750,13025,3799,0.034962256654747614
2020-12-30,12970,13395,12900,13375,4318,0.026871401151631558
2021-01-04,13690,14105,13540,14045,41931,0.05009345794392517
2021-01-05,13910,14285,13845,14265,16854,0.015663937344250645
2021-01-06,14555,14640,14050,14175,26570,-0.006309148264984188
2021-01-07,14265,14860,14220,14655,22245,0.033862433862433816
2021-01-08,14755,15205,14650,15155,45413,0.03411804844762889
2021-01-11,15385,15670,14720,14990,45503,-0.010887495875948505
2021-01-12,14895,15000,14400,14900,20222,-0.006004002668445585
2021-01-13,14935,15210,14830,15115,14068,0.014429530201342189
2021-01-14,15035,15285,14980,15240,5857,0.008269930532583514
2021-01-15,15335,15475,14880,14885,7432,-0.02329396325459321
2021-01-18,14595,14855,14430,14535,9911,-0.023513604299630453
2021-01-19,14600,15050,14560,15000,6000,0.031991744066047545
2021-01-20,15300,15330,15020,15330,7241,0.02200000000000002
2021-01-21,15375,15800,15360,15770,13687,0.028701891715590344
2021-01-22,15850,15985,15700,15725,16812,-0.0028535193405200276
2021-01-25,15820,16075,15675,16045,13519,0.020349761526232024
2021-01-26,16075,16075,15620,15690,15144,-0.022125272670613927
2021-01-27,15705,15970,15530,15565,7608,-0.007966857871255617
2021-01-28,15145,15450,15070,15255,9095,-0.019916479280436827
2021-01-29,15485,15485,14585,14690,694942,-0.03703703703703709
2021-02-01,14545,14995,14395,14910,8475,0.014976174268209741
2021-02-02,15250,15410,15005,15175,7475,0.01777330650570086
2021-02-03,15335,15410,15100,15300,6502,0.008237232289950658
2021-02-04,15235,15235,14850,14995,8863,-0.019934640522875857
2021-02-05,15025,15170,14890,15150,7089,0.010336778926308687
2021-02-08,15185,15260,15015,15100,11790,-0.0033003300330033403
2021-02-09,15255,15320,15160,15160,2913,0.003973509933774766
2021-02-10,15225,15320,15085,15290,5829,0.008575197889182151
2021-02-15,15625,15680,15535,15640,14242,0.0228907782864618
2021-02-16,15655,15860,15640,15750,5680,0.007033248081841359
2021-02-17,15765,15765,15510,15675,5100,-0.004761904761904745
2021-02-18,15630,15630,15305,15330,6361,-0.02200956937799048
2021-02-19,15330,15430,15090,15425,2533,0.006196999347684251
2021-02-22,15580,15580,15200,15245,7129,-0.011669367909238226
2021-02-23,14970,15135,14840,15035,5744,-0.013775008199409688
2021-02-24,15035,15165,14585,14595,5826,-0.029265048220818102
2021-02-25,15045,15255,14965,15255,3520,0.045220966084275505
2021-02-26,14755,14805,14550,14660,10668,-0.0390036053752868
2021-03-02,15165,15230,14750,14930,6055,0.018417462482946734
2021-03-03,14870,15050,14755,15030,3512,0.006697923643670389
2021-03-04,14795,14890,14595,14685,2884,-0.022954091816367317
2021-03-05,14340,14675,14290,14605,1723,-0.005447735784814389
2021-03-08,14685,14685,14260,14280,2192,-0.022252653200958594
2021-03-09,14190,14210,13750,14115,4789,-0.011554621848739455
2021-03-10,14560,14560,14000,14020,3846,-0.006730428622033324
2021-03-11,14165,14570,14165,14455,3067,0.031027104136947203
2021-03-12,14775,14825,14675,14755,2922,0.02075406433759941
2021-03-15,14755,14835,14600,14600,1459,-0.010504913588614051
2021-03-16,14735,14855,14675,14800,1397,0.013698630136986356
2021-03-17,14800,14800,14440,14580,3800,-0.014864864864864824
2021-03-18,14800,14860,14605,14690,4107,0.007544581618655677
2021-03-19,14400,14530,14390,14525,7696,-0.01123213070115725
2021-03-22,14555,14555,14335,14460,3158,-0.00447504302925994
2021-03-23,14570,14570,14100,14115,2650,-0.023858921161825752
2021-03-24,13915,14110,13915,14110,2327,-0.0003542330853701925
2021-03-25,14065,14180,14010,14135,863,0.0017717930545713134
2021-03-26,14140,14185,14000,14145,2438,0.0007074637424830943
2021-03-29,14240,14240,14015,14070,3084,-0.005302226935312793
2021-03-30,14210,14480,14210,14475,2346,0.028784648187633266
2021-03-31,14505,14575,14300,14300,2614,-0.012089810017271163
2021-04-01,14595,14700,14540,14685,3755,0.026923076923076827
2021-04-02,14840,14910,14820,14865,2244,0.012257405515832431
2021-04-05,14945,14955,14800,14850,2921,-0.0010090817356205317
2021-04-06,15020,15030,14850,14920,3256,0.00471380471380467
2021-04-07,14995,15030,14900,14930,11047,0.0006702412868633267
2021-04-08,14975,14975,14830,14900,1912,-0.002009377093101117
2021-04-09,14940,14990,14780,14785,13624,-0.007718120805369155
2021-04-12,14875,14875,14645,14705,5144,-0.005410889414947606
2021-04-13,14710,15000,14710,14925,4042,0.014960897653859329
2021-04-14,15055,15085,14925,15045,2755,0.008040201005025116
2021-04-15,15050,15235,15040,15235,3876,0.012628780325689704
2021-04-16,15305,15305,15140,15195,3874,-0.002625533311453876
2021-04-19,15195,15315,15185,15220,15270,0.0016452780519908838
2021-04-20,15255,15295,15100,15295,3385,0.004927726675427069
2021-04-21,15240,15240,14920,14925,2495,-0.02419091206276558
2021-04-22,15070,15085,14915,14925,767,0.0
2021-04-23,14835,15000,14715,14985,2522,0.004020100502512669
2021-04-26,15120,15180,14995,15180,3303,0.013013013013013053
2021-04-27,15280,15280,15105,15190,1622,0.0006587615283266679
2021-04-28,15200,15200,14820,14865,3164,-0.021395655036207994
2021-04-29,14995,15020,14785,14865,5902,0.0
2021-04-30,14900,14900,14530,14610,7969,-0.017154389505549927
2021-05-03,14500,14745,14410,14505,1489,-0.007186858316221789
2021-05-04,14450,14665,14450,14665,15032,0.011030679076180716
2021-05-06,14550,14560,14405,14500,1809,-0.011251278554381128
2021-05-07,14500,14620,14365,14545,1030,0.003103448275862064
