Date,Open,High,Low,Close,Volume,Change
2021-02-25,9925,9925,9925,9925,1,
2021-02-26,10380,10380,10380,10380,1,0.0458438287153653
2021-03-02,10540,10745,10540,10745,492,0.035163776493256194
2021-03-03,10520,10520,10520,10520,0,-0.020939972080037172
2021-03-04,10915,10930,10910,10910,1217,0.03707224334600756
2021-03-05,11270,11270,11270,11270,0,0.03299725022914757
2021-03-08,11170,11170,11145,11145,181,-0.011091393078970668
2021-03-09,11240,11240,11125,11125,360,-0.0017945266935845972
2021-03-10,11130,11130,11130,11130,0,0.0004494382022472987
2021-03-11,10715,10715,10540,10540,155,-0.05300988319856248
2021-03-12,10710,10710,10710,10710,0,0.016129032258064502
2021-03-15,10585,10585,10545,10585,135,-0.011671335200746924
2021-03-16,10605,10605,10605,10605,3,0.0018894662257911143
2021-03-17,10485,10495,10485,10495,97,-0.010372465818010324
2021-03-18,10345,10345,10285,10285,98,-0.020009528346831784
2021-03-19,10535,10605,10535,10575,569,0.0281964025279533
2021-03-22,10735,10735,10690,10690,25,0.010874704491725673
2021-03-23,10740,10740,10740,10740,0,0.00467726847521055
2021-03-24,10860,10860,10860,10860,3,0.011173184357541999
2021-03-25,10865,10900,10865,10880,28,0.0018416206261511192
2021-03-26,11065,11065,10920,10920,45,0.003676470588235281
2021-03-29,10780,10790,10780,10780,13,-0.012820512820512775
2021-03-30,10870,10870,10855,10855,13,0.006957328385899908
2021-03-31,10985,10995,10970,10985,43,0.011976047904191711
2021-04-01,10730,10760,10730,10760,12,-0.020482476103777847
2021-04-02,10540,10540,10540,10540,201,-0.020446096654275103
2021-04-05,10425,10460,10425,10455,9,-0.008064516129032251
2021-04-06,10420,10420,10405,10405,8,-0.004782400765184103
2021-04-07,10085,10085,10060,10060,215,-0.033157135992311404
2021-04-08,10165,10170,10155,10170,9,0.010934393638170947
2021-04-09,10230,10230,10225,10230,7,0.005899705014749346
2021-04-12,10525,10580,10525,10580,198,0.03421309872922773
2021-04-13,10775,10835,10775,10815,7,0.022211720226843035
2021-04-14,10755,10770,10755,10755,7,-0.00554785020804438
2021-04-15,10695,10695,10680,10680,6,-0.006973500697350032
2021-04-16,10465,10465,10390,10390,5,-0.027153558052434468
2021-04-19,10360,10390,10360,10385,10,-0.0004812319538017862
2021-04-20,10255,10255,10215,10225,9,-0.01540683678382282
2021-04-21,10565,10575,10550,10550,8,0.0317848410757946
2021-04-22,10295,10310,10295,10310,6,-0.02274881516587679
2021-04-23,10405,10405,10390,10390,4,0.007759456838021261
2021-04-26,10100,10135,10100,10130,13,-0.025024061597690106
2021-04-27,9945,10020,9935,9985,18,-0.014313919052319823
2021-04-28,10185,10195,10185,10195,22,0.021031547320981447
2021-04-29,10090,10125,10085,10125,16,-0.006866110838646411
2021-04-30,10310,10330,10310,10325,16,0.01975308641975304
2021-05-03,10360,10360,10350,10350,6,0.002421307506053294
2021-05-04,10150,10150,10150,10150,1,-0.019323671497584516
2021-05-06,10295,10295,10260,10260,9,0.010837438423645374
2021-05-07,10010,10015,9965,9965,28,-0.02875243664717353
