Date,Open,High,Low,Close,Volume,Change
2020-12-15,10005,10010,9995,9995,795,
2020-12-16,10025,10045,10020,10020,842,0.00250125062531259
2020-12-17,10055,10085,10055,10085,202,0.006487025948103797
2020-12-18,10090,10115,10090,10095,832,0.0009915716410511255
2020-12-21,10080,10080,10055,10070,327,-0.0024764735017335227
2020-12-22,10005,10005,9980,9980,297,-0.00893743793445878
2020-12-23,9980,9980,9935,9975,722,-0.0005010020040080443
2020-12-24,10020,10020,10020,10020,0,0.004511278195488799
2020-12-28,10035,10085,10035,10085,153,0.006487025948103797
2020-12-29,10080,10080,10080,10080,5,-0.0004957858205255627
2020-12-30,10080,10080,10080,10080,0,0.0
2021-01-04,10130,10130,10130,10130,0,0.004960317460317443
2021-01-05,10130,10130,10130,10130,0,0.0
2021-01-06,10145,10145,10140,10140,470,0.000987166831194486
2021-01-07,10295,10295,10295,10295,102,0.015285996055226736
2021-01-08,10320,10320,10320,10320,0,0.002428363283147217
2021-01-11,10270,10270,10270,10270,0,-0.004844961240310086
2021-01-12,10255,10255,10255,10255,0,-0.0014605647517039744
2021-01-13,10305,10305,10305,10305,0,0.004875670404680621
2021-01-14,10315,10315,10315,10315,0,0.0009704027171275609
2021-01-15,10315,10315,10305,10305,270,-0.0009694619486184664
2021-01-18,10255,10255,10250,10250,4311,-0.005337214944201807
2021-01-19,10300,10330,10300,10330,340,0.007804878048780495
2021-01-20,10335,10335,10310,10315,292,-0.0014520813165537216
2021-01-21,10400,10400,10390,10390,195,0.007270964614638942
2021-01-22,10365,10365,10365,10365,96,-0.002406159769008709
2021-01-25,10345,10370,10345,10365,141,0.0
2021-01-26,10345,10345,10305,10305,210,-0.005788712011577379
2021-01-27,10320,10320,10320,10320,0,0.0014556040756914523
2021-01-28,10175,10175,10175,10175,100,-0.01405038759689925
2021-01-29,10160,10160,10150,10150,51,-0.002457002457002422
2021-02-01,10145,10145,10145,10145,0,-0.0004926108374384564
2021-02-02,10235,10235,10235,10235,0,0.008871365204534243
2021-02-03,10285,10285,10285,10285,100,0.00488519785051289
2021-02-04,10285,10285,10285,10285,0,0.0
2021-02-05,10300,10300,10300,10300,1,0.001458434613514914
2021-02-08,10375,10375,10375,10375,100,0.00728155339805836
2021-02-09,10405,10405,10405,10405,0,0.0028915662650601526
2021-02-10,10480,10480,10480,10480,1,0.007208073041806928
2021-02-15,10530,10530,10530,10530,0,0.004770992366412319
2021-02-16,10540,10550,10540,10540,231,0.0009496676163343043
2021-02-17,10515,10520,10515,10515,26,-0.0023719165085388516
2021-02-18,10515,10515,10495,10495,56,-0.0019020446980504424
2021-02-19,10455,10455,10455,10455,0,-0.0038113387327298742
2021-02-22,10470,10470,10470,10470,29,0.0014347202295552641
2021-02-23,10430,10430,10430,10430,0,-0.00382043935052534
2021-02-24,10430,10430,10430,10430,1,0.0
2021-02-25,10460,10460,10460,10460,408,0.0028763183125599667
2021-02-26,10270,10270,10270,10270,0,-0.018164435946462665
2021-03-02,10300,10300,10300,10300,0,0.0029211295034079487
2021-03-03,10300,10300,10300,10300,0,0.0
2021-03-04,10230,10230,10230,10230,0,-0.006796116504854344
2021-03-05,10115,10115,10115,10115,0,-0.011241446725317683
2021-03-08,10165,10165,10165,10165,0,0.004943153732080985
2021-03-09,10130,10130,10130,10130,1,-0.0034431874077717195
2021-03-10,10165,10165,10165,10165,0,0.0034550839091807006
2021-03-11,10240,10240,10240,10240,0,0.0073782587309394465
2021-03-12,10330,10330,10330,10330,1,0.0087890625
2021-03-15,10320,10320,10320,10320,7,-0.0009680542110358514
2021-03-16,10325,10325,10325,10325,1,0.0004844961240308976
2021-03-17,10325,10325,10325,10325,0,0.0
2021-03-18,10350,10350,10350,10350,5,0.002421307506053294
2021-03-19,10240,10240,10240,10240,0,-0.010628019323671523
2021-03-22,10250,10255,10250,10255,858,0.00146484375
2021-03-23,10250,10250,10250,10250,0,-0.0004875670404680399
2021-03-24,10170,10170,10170,10170,0,-0.007804878048780495
2021-03-25,10130,10130,10130,10130,1,-0.003933136676499527
2021-03-26,10165,10165,10165,10165,0,0.0034550839091807006
2021-03-29,10230,10230,10230,10230,0,0.0063944909001476535
2021-03-30,10230,10230,10230,10230,0,0.0
2021-03-31,10225,10225,10225,10225,0,-0.0004887585532746819
2021-04-01,10220,10220,10215,10215,25,-0.0009779951100244988
2021-04-02,10325,10325,10325,10325,0,0.010768477728830161
2021-04-05,10325,10325,10325,10325,0,0.0
2021-04-06,10355,10355,10355,10355,0,0.0029055690072639084
2021-04-07,10370,10370,10370,10370,0,0.0014485755673587786
2021-04-08,10375,10375,10370,10375,20,0.00048216007714563247
2021-04-09,10410,10410,10400,10400,3,0.002409638554216942
2021-04-12,10365,10365,10365,10365,0,-0.0033653846153846034
2021-04-13,10355,10355,10355,10355,0,-0.0009647853352628966
2021-04-14,10375,10375,10375,10375,0,0.0019314340898117788
2021-04-15,10400,10400,10400,10400,0,0.002409638554216942
2021-04-16,10445,10445,10445,10445,0,0.004326923076923173
2021-04-19,10485,10485,10485,10485,954,0.0038295835327908367
2021-04-20,10485,10485,10485,10485,0,0.0
2021-04-21,10440,10440,10440,10440,0,-0.0042918454935622075
2021-04-22,10495,10495,10495,10495,0,0.005268199233716464
2021-04-23,10470,10470,10470,10470,0,-0.0023820867079561436
2021-04-26,10520,10520,10520,10520,0,0.0047755491881567025
2021-04-27,10540,10540,10540,10540,0,0.0019011406844107182
2021-04-28,10535,10535,10535,10535,0,-0.0004743833017077925
2021-04-29,10570,10570,10570,10570,0,0.0033222591362125353
2021-04-30,10550,10550,10550,10550,0,-0.0018921475875117721
2021-05-03,10530,10530,10530,10530,0,-0.0018957345971564177
2021-05-04,10535,10535,10535,10535,1,0.0004748338081670411
2021-05-06,10535,10535,10535,10535,0,0.0
2021-05-07,10535,10535,10535,10535,0,0.0
